Weight,Height,Gender,Age,BMIcase
103.9570325,1.76968154,0,18,5
54.5627442,1.703309307,1,51,6
89.57014087,1.793428114,0,43,1
86.58637499,1.832036027,1,39,7
60.21682207,1.702565223,1,44,6
81.11101168,1.704526033,0,39,6
104.3896913,1.790439032,1,63,5
88.17946536,1.800620857,1,20,4
72.59450812,1.723240648,1,44,5
108.0421973,1.757036108,0,22,5
102.979349,1.840098848,1,50,4
51.27645251,1.647317087,0,55,7
102.6231931,1.736436796,1,31,7
72.63909039,1.88119967,1,65,4
57.90621069,1.949524469,1,36,3
92.83785162,1.76197697,0,25,4
64.24260881,1.910752333,1,43,4
85.28773762,1.756231924,1,28,4
50.34428079,1.977245062,1,19,4
86.11599166,1.775501125,0,32,7
58.89693152,1.406740185,0,58,4
102.3851001,1.778003355,0,42,4
96.16777746,1.748519934,0,51,6
71.10374902,1.907742989,1,54,6
89.21346333,1.764963479,1,24,5
91.6947239,1.811415916,1,59,7
85.45642586,1.705284071,0,53,7
109.4791549,1.967206707,1,44,4
103.5665455,1.936282084,1,33,6
61.53076473,1.709865035,1,50,6
56.48298041,1.827771707,0,63,7
70.5509153,1.555436452,0,65,4
84.93362808,1.765790287,0,38,4
55.2390881,1.672260836,0,63,2
77.43249776,1.720248371,0,54,5
74.06657019,1.666021083,0,36,6
107.8878996,1.796320416,1,28,6
53.86953532,1.842583652,1,60,4
104.9375177,1.758269569,0,51,7
58.04930107,1.804951881,0,64,5
78.2394467,1.751076202,1,30,4
68.48516455,1.788968704,1,61,4
61.1057473,1.721549022,0,24,7
51.39039554,1.81964841,1,49,1
54.06635398,1.494944204,0,49,5
89.08132093,1.71613602,0,60,4
105.5823917,1.876060545,1,60,4
88.16143721,1.788996335,1,33,5
56.52616006,1.600940594,0,47,4
107.1351511,1.766699672,0,21,1
103.878201,1.786994359,0,34,6
91.12699752,1.894469532,1,43,4
102.2050067,1.739283792,1,43,4
59.15599281,1.850042608,1,31,5
62.36827127,1.736513187,1,26,4
52.89831535,1.717639276,0,37,6
80.54842062,1.69298015,0,65,5
95.85821006,1.748165462,1,26,4
108.5002951,1.765452426,0,45,4
60.21106359,1.789848901,0,27,7
84.6292814,1.776691522,0,37,4
84.45658961,1.706518275,1,55,6
88.13309595,1.772154756,0,34,4
78.44254082,1.779819456,1,29,3
85.49500987,1.680665838,0,57,5
93.33614955,1.817376931,1,54,1
93.05983408,1.711409063,1,58,6
54.46508136,1.413919637,0,56,6
96.92829949,1.724930322,0,44,4
50.96214352,1.947491904,1,46,4
79.65516621,1.974290899,1,46,4
92.02081826,1.704016998,0,18,7
85.23042718,1.786911654,0,23,7
73.13759223,1.648859942,0,64,7
103.4072411,1.77124706,1,61,4
64.49235764,1.704151992,1,42,4
108.410687,1.775769518,0,49,4
59.93173032,1.629211782,0,18,5
54.60299362,1.717823924,1,60,4
80.68270523,1.937090659,1,21,7
101.3337612,1.724122096,1,61,3
103.8684758,1.810970177,1,34,7
69.79623387,1.622408817,0,61,5
86.67506386,1.582671205,0,27,4
54.46321519,1.513064762,0,49,6
79.33731009,1.875142462,1,31,5
95.39570011,1.823764218,0,34,4
64.20916383,1.649052605,0,33,5
64.64565235,1.827658924,0,38,6
59.53121248,1.842942784,1,65,4
97.70021155,1.811850188,0,47,2
90.75267196,1.735355999,0,34,3
64.00074762,1.899123072,1,56,4
50.48885148,1.729513623,1,37,5
107.0553548,1.805566859,1,37,7
64.06775856,1.780940099,0,57,7
74.34285146,1.647557634,0,31,5
68.50906827,1.597068893,0,50,4
71.21404481,1.693014781,0,23,7
106.712375,1.775464396,0,46,4
103.314844,1.755214082,1,33,6
82.5808844,1.542810739,0,41,5
57.21963274,1.720554171,1,60,3
99.18877102,1.977379598,1,58,3
88.45923483,1.75247345,0,29,7
60.14342116,1.957566355,1,33,5
68.65023713,1.446617062,0,22,5
59.74249834,1.489655955,0,62,4
57.89865609,1.949149809,1,21,6
107.2431336,1.800331215,0,43,4
81.17649345,1.743941343,0,23,7
91.56057212,1.781387212,0,59,4
54.5665123,1.573756507,0,39,5
79.70153856,1.626403368,0,28,3
74.32062567,1.603011728,0,20,4
67.88335583,1.722214906,1,50,4
83.0716516,1.736716564,0,51,5
65.58377627,1.541689397,0,47,4
87.84473956,1.743820481,0,64,6
62.42406746,1.79535057,1,30,7
61.3535851,1.712907895,1,44,5
102.2319594,1.828150105,0,49,3
57.07238327,1.715652258,1,36,5
80.37810338,1.694523715,0,52,4
69.58215202,1.553046961,0,23,5
74.78894786,1.792633826,0,58,3
73.0451717,1.575064068,0,54,5
63.19073123,1.855149975,1,57,4
52.66633354,1.748960328,1,56,7
70.21870522,1.9772625,1,37,4
51.98514292,1.589609491,0,59,4
82.39623461,1.832217744,1,56,5
66.28045879,1.641964425,0,30,4
71.03304026,1.86232374,1,46,5
60.95164469,1.741799537,0,32,5
77.89369896,1.748921972,1,46,7
66.97622175,1.477963618,0,47,4
73.19010742,1.546599532,0,52,5
94.60115797,1.729748523,0,39,4
75.98582076,1.513742763,0,52,4
86.76520612,1.707009521,1,48,7
75.38559105,1.66978707,0,60,3
64.47413266,1.828882652,1,33,5
87.0202555,1.807525247,1,31,5
90.44973965,1.972590162,1,34,5
50.03810947,1.739967586,1,22,7
74.38485418,1.732605433,0,28,4
84.81969904,1.818178418,1,19,5
76.23591285,1.579322079,0,29,6
95.12033476,1.70447412,1,21,4
64.58264664,1.957287781,1,24,3
106.5853108,1.790245072,0,31,5
63.18071975,1.958556061,1,56,6
52.0123864,1.895655494,1,38,6
106.7009237,1.752358942,0,60,6
82.1263141,1.784828512,1,38,7
104.442443,1.849929173,1,44,6
54.17869653,1.765143255,0,24,7
93.40714286,1.707454453,0,59,7
69.11617244,1.898412482,1,27,1
67.15775654,1.779261238,0,27,4
98.18743784,1.720567031,1,28,7
54.85883283,1.483242375,0,55,6
76.29042545,1.810460847,1,29,4
92.81304623,1.811626732,0,26,4
77.45158808,1.82894699,1,47,5
62.99020961,1.811207834,1,27,4
57.01892758,1.712025731,1,21,4
98.79103828,1.797342445,0,39,4
78.49865571,1.550789068,0,55,1
71.11394846,1.520712784,0,31,5
92.82536984,1.741137911,1,45,2
69.31608166,1.748168687,1,19,7
102.1946291,1.731030924,0,39,7
76.64580337,1.697412153,0,53,5
72.83250503,1.922785621,1,64,7
77.5925357,1.635415845,0,65,5
81.76218053,1.736287973,1,62,5
57.63504264,1.790319529,0,56,6
95.34057613,1.782906761,0,40,7
64.79164463,1.829987681,1,50,4
81.2808251,1.792983688,0,44,4
60.34034432,1.513829977,0,38,5
98.24402706,1.838255872,1,63,5
106.0955197,1.96825235,1,52,4
52.65347804,1.916482518,1,46,4
79.94706856,1.84427327,1,41,7
71.62612188,1.804769749,1,43,1
98.57867989,1.744087498,0,41,5
74.85673186,1.733771972,0,47,3
97.03779667,1.731154217,1,20,3
52.40917556,1.658332335,0,26,4
75.22758873,1.773162414,0,37,4
90.82537406,1.754277821,1,19,5
65.97479765,1.920712129,1,21,7
88.49829144,1.710268999,1,63,1
64.98037256,1.574385849,0,41,4
109.8859667,1.778424894,0,21,5
90.13041589,1.763517175,0,63,2
60.51666128,1.395833372,0,18,5
65.67391687,1.729969865,0,25,4
71.34045274,1.7762757,1,25,6
87.89570814,1.782849155,0,63,5
81.75048395,1.650846464,0,61,5
71.0920222,1.448277479,0,51,5
85.56025807,1.587383136,0,29,5
50.36501426,1.813392245,0,38,5
51.06698116,1.6162516,0,35,4
57.5184126,1.630857172,0,53,5
66.98845356,1.953456463,1,36,5
99.01768365,1.743233776,1,37,4
87.18138247,1.780148717,0,57,7
68.02338502,1.734207687,0,21,5
69.11384443,1.840630029,1,32,4
90.93062513,1.757676304,0,27,6
55.79646297,1.417685663,0,64,5
93.95213048,1.731447862,0,61,4
59.71328129,1.902281934,1,49,2
109.1981351,1.823906557,1,65,6
95.40444157,1.799849176,0,42,1
65.28206521,1.85051699,1,47,5
92.68913891,1.861656131,1,32,4
54.8622737,1.860998656,1,49,6
95.12996308,1.689098655,0,30,5
64.26878906,1.966668506,1,54,4
63.96808781,1.574479636,0,37,7
53.31449576,1.392807932,0,25,5
60.87714847,1.426632594,0,47,4
107.5186476,1.793661822,0,32,6
89.80141489,1.927684362,1,46,4
92.06528504,1.656532386,0,21,4
80.94701255,1.974198677,1,21,5
98.00177727,1.738705973,1,28,7
85.96476079,1.767671531,1,19,5
68.55686294,1.967438597,1,47,5
63.37244899,1.460678923,0,49,5
58.22056554,1.75817378,1,35,4
88.69849134,1.706737189,0,65,7
97.14786833,1.697078285,0,24,5
91.4314966,1.667034026,0,54,7
60.48488691,1.861528334,1,60,4
88.73928562,1.832898551,1,42,6
103.3965012,1.883753692,1,31,4
59.92742346,1.917046849,1,29,1
93.28870859,1.95213212,1,62,6
90.44645011,1.846821493,1,45,5
97.11680829,1.705786134,1,57,4
107.9654817,1.912174102,1,43,4
79.18467881,1.72321484,0,38,7
66.58998741,1.48300598,0,22,5
51.27446711,1.513293836,0,62,5
99.30539953,1.767892593,0,37,3
106.2720508,1.819981482,0,48,6
53.17615871,1.787180487,0,24,5
60.02698974,1.854445711,1,58,7
53.53996693,1.761971808,1,21,3
51.01979711,1.629294432,0,40,4
52.26809839,1.888425339,1,60,5
73.25128447,1.771477427,0,26,4
107.6577594,1.929137748,1,18,7
96.70853241,1.939120016,1,48,6
79.53495224,1.805092615,1,32,4
60.69251365,1.498824623,0,58,5
71.3798835,1.717972517,1,46,5
78.35244349,1.818132593,1,59,3
81.02834689,1.914754522,1,19,6
90.47466872,1.715230323,0,36,5
103.2858079,1.74815048,0,31,4
87.17778279,1.920481886,1,32,3
55.53049789,1.682561982,0,51,4
98.41527305,1.728473286,1,52,4
68.5486675,1.916918934,1,47,7
100.7571056,1.714339011,1,59,2
54.94310561,1.954972701,1,64,4
104.9050703,1.782417908,1,23,1
108.4142792,1.823410312,0,29,7
97.51798382,1.822237323,1,52,2
74.07649734,1.826248103,1,26,4
50.44085309,1.711884528,1,21,5
53.52776251,1.636303446,0,28,5
83.95673848,1.763492748,1,46,5
75.96863864,1.72146108,0,23,4
81.9336395,1.891843537,1,42,5
74.47856558,1.79322127,1,40,7
100.511583,1.884798857,1,37,4
91.38850187,1.625819865,0,45,5
108.2334053,1.794204789,1,28,5
87.60646554,1.882047186,1,26,6
56.21854997,1.436356618,0,56,6
88.59724723,1.672537689,0,50,6
84.20564174,1.932082401,1,41,3
87.80859057,1.929802843,1,35,6
51.19325294,1.926589392,1,60,4
63.9824865,1.942514689,1,41,3
81.83883082,1.771273691,0,27,4
76.50838188,1.790061941,0,27,7
75.42143487,1.476764951,0,57,5
83.75552393,1.72299403,0,64,7
74.12381781,1.699502022,0,21,5
102.5507388,1.973779111,1,34,2
73.76619848,1.558630049,0,32,4
73.29010013,1.583357548,0,50,5
103.0307606,1.77833775,0,36,5
52.25453255,1.468681756,0,47,5
83.22815966,1.858545987,1,49,7
100.2849805,1.803114895,0,22,5
76.63788148,1.764264904,0,65,5
88.45761293,1.628064698,0,56,2
87.1447448,1.656013604,0,32,4
56.42236827,1.893008554,1,54,4
89.0936171,1.948675442,1,46,5
98.84062576,1.749167949,1,21,7
108.6345583,1.818804122,0,61,7
97.59458949,1.703815455,0,22,6
51.63651776,1.701859159,1,46,4
86.87162407,1.873164532,1,28,7
80.90897063,1.536360199,0,27,7
55.79232075,1.867898613,1,41,2
95.98967457,1.797874599,1,44,6
62.22634298,1.686085433,0,47,4
94.7143457,1.768208062,0,28,4
67.82015451,1.488566506,0,42,4
103.6922208,1.774434574,1,26,5
101.0804676,1.814706716,1,18,4
86.1786431,1.708780727,0,47,7
56.18900626,1.722144393,0,61,5
96.2647721,1.72844931,1,42,5
61.40725293,1.421038254,0,23,1
84.36213791,1.616302963,0,52,6
89.55234543,1.964801116,1,34,5
54.61260538,1.472167322,0,51,4
95.51616234,1.903221478,1,51,4
82.26917683,1.740200528,0,29,7
108.3794216,1.823291972,1,37,7
89.11265657,1.715215473,1,29,5
80.4683185,1.87709206,1,25,6
94.44104727,1.804561566,0,22,6
55.65403042,1.810903969,0,35,4
62.22562048,1.469376529,0,63,3
85.08304796,1.681562902,0,45,1
70.85680061,1.435602245,0,26,7
63.11614953,1.655473738,0,62,6
84.23531631,1.708847685,1,22,5
98.12055637,1.800836701,0,23,6
57.41616889,1.896788257,1,50,4
53.80774574,1.486321832,0,49,5
93.51631257,1.969805923,1,21,6
82.33122855,1.918530188,1,27,7
92.13808435,1.882445264,1,43,4
73.13944602,1.730972392,1,55,5
88.35040057,1.710078518,0,21,5
75.38334152,1.701845371,0,42,4
73.32099062,1.565944453,0,52,5
105.0074346,1.82926529,0,42,4
54.28615888,1.753413601,1,19,4
89.7830401,1.971216918,1,30,4
107.9389014,1.829867108,0,20,5
98.69974158,1.812838767,0,63,5
66.09538363,1.722479894,1,53,5
58.5814562,1.508872836,0,39,6
108.204672,1.770585392,1,61,3
109.2214273,1.768531254,0,46,5
108.6847149,1.913208374,1,21,5
61.18626912,1.76388195,0,59,6
90.72532392,1.843250031,1,26,4
65.93628545,1.732703407,1,56,4
66.05827883,1.528152978,0,46,6
66.45127625,1.393735613,0,37,5
103.3157916,1.89754936,1,33,7
61.95487705,1.707414449,1,62,6
62.44763963,1.890883539,1,20,5
97.91173611,1.819063374,0,64,1
93.81304071,1.727772617,0,39,5
108.6351564,1.791212791,0,62,5
72.41218219,1.721945833,0,49,6
101.0660644,1.77621275,0,51,6
69.34537217,1.723688788,1,44,4
83.18310463,1.772363582,1,33,6
59.75470283,1.772483084,0,50,4
69.47517653,1.930526581,1,43,5
60.91257571,1.416336024,0,58,3
61.5192167,1.711308227,1,27,4
80.44677479,1.822710514,0,27,7
104.7141126,1.823351077,1,61,5
74.67398031,1.923591566,1,41,1
72.53182663,1.625071371,0,46,7
82.09397488,1.871924318,1,28,4
66.89524379,1.570934519,0,36,6
72.6213693,1.849672433,1,61,3
54.12631029,1.768296607,0,59,5
73.09180286,1.92531991,1,32,6
70.62082344,1.797830369,1,65,7
92.63263494,1.849255487,1,33,3
51.71294187,1.44360033,0,33,4
108.3791336,1.78043605,0,41,5
83.70953789,1.92443553,1,24,6
84.00013323,1.685671479,0,42,4
64.4061069,1.753845448,0,19,6
84.05473017,1.887175473,1,21,4
74.28698272,1.817700846,1,37,3
83.24994594,1.792042629,1,45,5
101.1534561,1.808167895,0,42,4
98.9763702,1.890678925,1,60,7
53.20879131,1.706808938,1,63,4
88.34462592,1.812779207,0,46,7
73.73869235,1.458014961,0,50,4
50.225671,1.756748623,1,25,5
55.17620046,1.895777211,1,65,7
97.85276528,1.712547524,0,44,4
61.45926804,1.964287532,1,55,6
75.67036906,1.632702555,0,32,4
51.04983212,1.429150116,0,28,6
59.13611176,1.738371398,1,31,5
67.45936157,1.814519226,1,33,6
76.96970804,1.760367047,1,64,5
77.00648718,1.713855917,0,57,5
71.23011126,1.783099235,1,28,6
70.89403559,1.801431411,1,65,4
109.2652883,1.885306267,1,25,5
64.55617246,1.765366686,1,31,4
107.7120807,1.828517548,1,65,6
67.48627928,1.78068838,1,63,7
81.3556326,1.848661805,1,19,5
55.79721409,1.800947795,0,25,4
64.34609004,1.735257213,1,52,4
104.1909176,1.787129564,0,62,5
73.02033473,1.855474152,1,63,6
69.20425733,1.788672894,1,47,5
86.79202792,1.762881871,1,23,4
107.6982066,1.802955112,0,54,2
96.7642347,1.924998087,1,27,4
109.6751182,1.944743358,1,59,4
106.5257077,1.947822635,1,29,1
105.2205632,1.77889715,1,53,2
79.37031023,1.975451487,1,19,7
103.8882257,1.763936149,0,55,6
96.39697676,1.825371895,0,61,6
85.32584452,1.936778484,1,25,7
73.45112836,1.648463,0,33,7
73.54368039,1.944467131,1,53,5
68.78476056,1.550567244,0,23,3
106.5336435,1.901781186,1,62,4
105.1058208,1.745133205,0,21,3
67.65449865,1.733812929,1,47,1
77.37266358,1.563050633,0,27,7
57.59655011,1.719389094,1,39,4
86.92049613,1.792109767,1,38,4
71.98797118,1.820934702,1,50,7
78.26662426,1.946537338,1,19,4
107.2048871,1.77507953,0,64,3
65.03260294,1.397455867,0,65,3
87.01152192,1.97264131,1,44,4
95.43666133,1.869880215,1,31,4
86.49813575,1.691621742,0,24,6
83.67992878,1.68335901,0,33,6
73.18219545,1.788428972,1,53,5
80.68945258,1.762969895,1,35,7
71.61504446,1.63582325,0,53,7
97.20849181,1.761574073,0,56,4
80.47688573,1.703590972,1,30,5
79.48960944,1.974595931,1,58,5
76.27429933,1.783966252,0,65,3
71.58392929,1.451107783,0,43,7
67.7928076,1.399903942,0,25,4
88.52116459,1.885865708,1,53,4
105.0716781,1.790432216,0,61,5
79.35973333,1.943995059,1,55,1
55.23325983,1.835900668,1,35,6
73.07381601,1.657635006,0,61,7
65.37808261,1.691815823,0,39,4
90.39295499,1.768148617,0,32,4
54.72666736,1.642268137,0,56,3
56.52735273,1.877451031,1,29,7
106.9358703,1.789977173,1,45,5
72.09915222,1.894221409,1,57,5
109.8206648,1.802641495,0,42,4
61.24117359,1.872315261,1,31,5
106.7599913,1.759890253,0,28,7
66.25250698,1.977124666,1,49,6
104.093685,1.799644821,0,30,6
105.1895206,1.78790359,0,58,7
109.8036489,1.811752707,0,36,6
76.08692317,1.552562153,0,21,4
52.9015088,1.831302845,1,41,6
57.48326582,1.694587186,0,39,6
69.94617803,1.786769356,1,18,5
69.47915529,1.566614644,0,43,6
72.12246708,1.529912455,0,31,6
71.50973916,1.501090958,0,43,5
59.47852508,1.752662518,0,54,5
109.2985934,1.889347777,1,60,4
75.42712769,1.587738041,0,65,7
108.8739495,1.804015692,0,35,4
61.36802408,1.780726646,1,62,7
51.59229017,1.711217443,0,56,4
66.54933818,1.495694117,0,27,7
69.95261841,1.462397022,0,31,6
69.73444023,1.668618161,0,29,6
54.80982845,1.857284555,1,37,6
89.89613904,1.647480192,0,63,1
99.90436422,1.795680166,1,35,4
90.50055637,1.90018607,1,45,1
52.52545265,1.712195625,0,52,5
74.20508901,1.91063816,1,47,4
93.84952298,1.794022938,1,51,6
83.78597413,1.934065511,1,53,7
102.3496552,1.800444147,1,27,7
86.91807355,1.653564469,0,33,7
55.97284037,1.904552492,1,34,4
88.1746775,1.829937899,1,48,6
51.01089513,1.794473325,1,18,6
86.03598609,1.737904618,0,63,4
87.9903838,1.779390545,1,48,7
85.82013863,1.808850992,1,21,5
73.66968452,1.866386108,1,32,7
65.24726146,1.885500535,1,58,4
52.64800005,1.917272764,1,44,6
64.25432299,1.6014011,0,60,4
77.80559225,1.492134919,0,43,4
87.16927522,1.731993603,1,26,3
82.10651793,1.79153667,1,41,1
63.01657528,1.726976284,1,40,1
61.5200581,1.716297128,0,39,1
64.87173581,1.61655281,0,38,5
52.34015534,1.422132714,0,19,7
76.30464627,1.653763235,0,51,1
78.36230427,1.670858396,0,49,4
105.6534884,1.811873239,0,27,4
97.09118381,1.701103718,1,27,4
69.77850862,1.803894681,1,54,7
51.79966907,1.716942885,0,34,5
52.16394303,1.488193514,0,60,5
105.292268,1.842157809,1,28,4
105.0385725,1.889009861,1,38,2
101.8866985,1.763321285,0,47,6
59.85581305,1.763905266,0,56,6
97.08413733,1.748949124,1,37,7
90.5034454,1.937044565,1,43,4
64.57849904,1.933163114,1,31,3
106.2979019,1.759016818,1,37,6
54.48267694,1.691900477,0,25,6
97.79766537,1.684387194,0,41,5
52.17536063,1.76375283,1,65,6
99.56404377,1.978424,1,29,4
51.33301761,1.697966027,0,58,5
68.23428228,1.590916747,0,21,5
92.0931512,1.812958275,0,20,5
81.37397019,1.93199464,1,28,3
52.74249331,1.77289714,0,49,4
56.89952128,1.863219149,1,62,7
105.3959045,1.844299023,1,26,6
64.84191726,1.588243087,0,42,6
73.1711704,1.501242218,0,48,5
86.13142859,1.722333669,1,61,7
93.33261656,1.967006378,1,53,5
54.22183867,1.736945703,0,23,7
76.14551347,1.787886683,1,38,7
77.64077967,1.979632984,1,59,7
103.3314715,1.921107263,1,49,4
88.03023853,1.590292681,0,38,5
51.04485697,1.542981411,0,31,4
77.09827263,1.823299089,0,43,4
69.13183929,1.937889578,1,20,4
93.5905394,1.652736559,0,18,4
105.0238384,1.733841136,0,45,6
105.6346707,1.894005761,1,41,5
103.7959253,1.863430057,1,18,4
57.80843427,1.90926862,1,29,4
51.07638191,1.904799921,1,63,3
104.2260482,1.727625186,0,54,6
73.68219601,1.834605418,1,21,1
86.99872425,1.648743259,0,24,3
75.5197352,1.836622293,1,29,6
107.7282715,1.853920847,1,61,4
70.84421507,1.814612055,1,36,7
85.28865029,1.743845123,0,41,2
78.99682227,1.793245932,1,38,1
52.46888622,1.722485474,1,55,5
69.38466864,1.74418466,1,64,4
59.22675039,1.832889217,1,19,1
57.60940524,1.776848022,1,43,7
68.08093663,1.800987273,1,33,3
102.7105372,1.846478063,1,32,5
83.23865021,1.914052765,1,53,5
74.82844069,1.790154671,0,47,5
67.51852568,1.653422819,0,30,4
100.5228472,1.820699155,0,64,7
88.11155163,1.799894239,1,31,7
100.2976331,1.710933398,0,56,6
62.43213147,1.630089208,0,64,3
92.53722776,1.820797796,1,56,1
100.1722248,1.825124206,1,23,4
84.62964996,1.935855169,1,57,5
84.95250925,1.642892511,0,31,5
82.8409331,1.751377773,1,43,7
94.81348026,1.670496909,0,57,5
73.66825507,1.923693981,1,56,5
60.71610285,1.890413977,1,27,6
99.79546663,1.943812808,1,22,5
106.7145846,1.914380536,1,33,5
50.09735751,1.645661311,0,45,4
81.17836608,1.755089146,1,44,4
100.7922381,1.843034965,1,24,4
84.36072937,1.813029397,1,64,6
62.7096717,1.850898502,1,47,5
62.27988861,1.878550354,1,22,4
82.38957165,1.959433949,1,35,4
74.70939923,1.704264992,0,46,5
82.74977372,1.776573541,0,49,6
92.52078361,1.728714016,0,47,4
73.60083323,1.545817688,0,35,5
71.55478657,1.430121536,0,28,7
75.59450141,1.84746055,1,31,7
106.5154516,1.824232897,0,35,4
97.79554512,1.955537402,1,21,7
109.4438808,1.830896666,1,49,4
99.63370779,1.712772076,1,62,1
90.59886051,1.716745924,1,54,3
80.49978943,1.917867787,1,26,4
107.6140751,1.807004932,1,59,7
63.42183063,1.70197843,1,52,4
73.58258377,1.807460612,0,65,4
107.1459218,1.752601801,0,59,5
86.37844847,1.768396909,1,34,6
56.06621063,1.81395636,1,47,6
54.78010384,1.528218029,0,24,5
81.65632601,1.929360776,1,59,6
62.33351701,1.767205469,0,41,5
84.5735805,1.75142006,1,51,3
82.32973082,1.853941938,1,64,5
91.51833177,1.771337777,0,44,6
75.85769018,1.940531901,1,45,4
109.3852943,1.808109408,0,34,4
53.29273086,1.875185101,1,40,4
96.97236532,1.857492752,1,41,7
84.85641885,1.974930068,1,58,1
108.717198,1.818924856,0,41,3
67.38379399,1.808092308,1,47,5
80.86878155,1.882411161,1,27,6
51.518485,1.833507768,1,18,6
62.96230142,1.937841938,1,59,5
54.65551969,1.619748433,0,29,5
80.98645388,1.731649512,1,41,4
51.02072868,1.742867671,1,28,7
106.0805651,1.787784284,1,58,5
68.96271296,1.940035008,1,56,5
60.23575451,1.81457224,1,59,5
108.688349,1.931714051,1,18,7
73.71728221,1.668430483,0,21,4
106.1222281,1.74628853,0,23,5
102.9469375,1.733779306,1,27,5
66.5635591,1.700567942,1,53,4
105.5715938,1.91781035,1,24,5
99.96699877,1.690875872,0,28,6
89.6335155,1.953164093,1,42,5
73.79815809,1.746727511,1,34,6
75.23286346,1.736991007,0,36,4
56.77811746,1.82565408,1,24,5
89.46523268,1.824322677,1,47,6
63.33006946,1.725079097,0,49,6
93.25643931,1.843745115,1,39,6
62.57324086,1.507311691,0,56,6
62.97810464,1.579382174,0,32,4
91.70145117,1.88311388,1,38,4
73.97755154,1.751450863,1,65,7
108.8836725,1.78381867,0,29,3
106.2806444,1.779765024,1,23,7
67.62988574,1.457390209,0,25,4
101.8297916,1.782916393,0,45,4
99.25204267,1.742765892,1,29,4
107.9618365,1.775680753,0,32,5
66.48685941,1.895800279,1,35,7
104.7894993,1.828486699,1,23,6
73.24937111,1.813955122,1,55,4
75.17800997,1.897341919,1,62,5
75.05166561,1.602236449,0,34,4
103.9277743,1.773014365,1,41,4
79.70627485,1.878512898,1,20,4
93.34663135,1.93899524,1,47,7
68.96897221,1.916874608,1,25,7
57.88027842,1.557721797,0,44,4
107.4951989,1.779578228,0,56,7
64.09199479,1.739168099,0,25,4
106.8623101,1.773381512,0,21,7
86.35277272,1.649813803,0,56,5
59.89779725,1.745170032,1,19,4
103.8870284,1.951671934,1,53,7
64.48809974,1.782177986,0,60,5
50.80649371,1.46378408,0,33,7
104.1407776,1.727460647,0,45,5
93.60151567,1.940325374,1,41,4
63.52195203,1.825121111,0,51,6
103.6060677,1.785272362,0,46,3
66.25486845,1.903623375,1,65,5
64.97869896,1.821299961,1,60,5
88.07932586,1.843437185,1,38,3
107.4816595,1.779756114,0,52,5
66.81973978,1.848475639,1,53,6
109.0328136,1.792786345,0,24,7
66.87288835,1.634962212,0,36,6
104.8538086,1.752206945,0,31,7
103.9462848,1.838937995,1,31,4
55.26775647,1.848569359,1,29,5
85.86789655,1.890474517,1,28,3
98.39216678,1.728397818,1,28,5
102.6559277,1.796592399,0,29,4
92.99219777,1.672254892,0,37,5
93.39302136,1.843024582,1,65,3
72.86261782,1.855550893,1,31,7
89.44920613,1.655271421,0,24,3
90.50843401,1.79268997,1,41,4
60.22347295,1.720421103,1,47,7
86.17166753,1.747482806,0,56,7
80.25483687,1.547690649,0,35,4
60.57706027,1.648305279,0,34,4
62.81192741,1.821866141,1,45,1
80.8122502,1.561873213,0,30,6
106.5219963,1.881019962,1,39,3
108.6723268,1.930688081,1,47,6
104.1616615,1.879298227,1,57,6
59.77179296,1.836475572,1,59,5
63.31777927,1.814288987,1,30,4
79.52012221,1.753693777,1,27,4
59.44493449,1.819454388,1,44,7
68.39453843,1.705690459,1,49,4
58.52426129,1.852451846,1,47,5
72.69560775,1.733739216,0,59,5
52.82225912,1.93681691,1,43,7
87.38446641,1.741838605,0,39,5
104.3766256,1.954643241,1,38,5
108.359972,1.949807072,1,57,7
68.81391824,1.834886902,1,53,6
72.07728307,1.963843013,1,58,4
77.90514397,1.973014774,1,33,6
65.15854658,1.633222568,0,62,7
98.0404527,1.738770217,0,56,5
107.4933778,1.770010784,1,52,4
95.58560477,1.728339794,1,30,3
69.34982034,1.588185233,0,64,6
93.89673457,1.812447393,1,21,4
90.84119755,1.664599487,0,22,5
86.34746757,1.890099631,1,35,5
77.09921204,1.79538109,1,21,5
91.9122802,1.749945329,1,20,4
108.3158576,1.787094238,0,19,6
52.73240336,1.474653415,0,30,7
103.3350905,1.797978175,0,20,7
75.97457633,1.683240254,0,49,4
57.40242929,1.769226103,0,36,7
89.88294627,1.789502354,1,36,5
75.11407795,1.962912644,1,30,7
58.16230418,1.707867726,1,55,7
71.85537401,1.860584492,1,56,5
106.2327164,1.879047712,1,25,7
81.42213263,1.8805679,1,38,1
109.0293665,1.7789668,0,20,3
65.59680678,1.795415566,1,38,6
102.269531,1.797856494,1,50,4
80.56688518,1.602430573,0,63,5
75.99866875,1.840422758,1,45,4
104.274354,1.780556955,1,38,6
67.0037854,1.809734112,0,31,4
71.095718,1.761323444,1,60,5
75.96290718,1.924643529,1,35,6
95.56099494,1.79777984,1,48,1
98.56152916,1.803839649,0,21,5
88.40445102,1.870121717,1,37,1
61.51915862,1.941491778,1,22,6
102.8250903,1.770467727,0,58,5
50.86595276,1.519814774,0,52,5
54.9983529,1.945294413,1,47,7
100.6357695,1.850139569,1,36,4
57.99293298,1.451829977,0,44,7
78.16658674,1.77451354,1,47,3
97.39668856,1.755267584,0,41,3
96.21512467,1.76589227,0,58,5
79.11329879,1.813736613,0,43,7
